Time,Axial Accel (Gs),[Altitude (Baro-Ft-AGL)]
165.71,0.73177,190.619
165.711,0.73177,190.619
165.712,0.73177,190.619
165.714,0.73177,190.619
165.715,0.73177,190.619
165.716,0.83,190.619
165.717,0.83,190.619
165.719,0.83,190.619
165.72,0.83,190.619
165.721,0.83,190.619
165.723,0.83,190.619
165.724,0.73177,190.619
165.725,0.73177,190.619
165.726,0.73177,190.619
165.727,0.73177,190.619
165.729,0.73177,190.619
165.73,0.73177,190.619
165.731,0.73177,190.619
165.732,0.73177,190.619
165.734,0.73177,190.619
165.735,0.73177,190.619
165.736,0.73177,190.619
165.738,0.73177,190.619
165.739,0.63354,190.619
165.74,0.63354,190.619
165.741,0.63354,190.619
165.742,0.63354,190.619
165.744,0.63354,190.619
165.745,0.63354,188.096
165.746,0.63354,188.096
165.747,0.63354,188.096
165.749,0.63354,188.096
165.75,0.63354,188.096
165.751,0.53531,188.096
165.751,0.53531,188.096
165.751,0.53531,188.096
165.753,0.53531,188.096
165.754,0.53531,188.096
165.755,0.53531,188.096
165.756,0.53531,188.096
165.758,0.53531,188.096
165.759,0.53531,188.096
165.76,0.53531,188.096
165.761,0.53531,188.096
165.762,0.53531,188.096
165.764,0.53531,188.096
165.765,0.53531,188.096
165.766,0.43708,188.096
165.768,0.43708,188.096
165.769,0.43708,188.096
165.77,0.43708,188.096
165.771,0.43708,188.096
165.773,0.43708,188.096
165.774,0.33885,188.096
165.775,0.33885,188.096
165.776,0.33885,188.096
165.777,0.33885,188.096
165.779,0.33885,188.096
165.78,0.33885,188.096
165.781,0.33885,188.096
165.783,0.33885,188.096
165.784,0.33885,188.096
165.785,0.33885,188.096
165.786,0.43708,188.096
165.788,0.43708,188.096
165.789,0.33885,188.096
165.79,0.33885,188.096
165.791,0.33885,188.096
165.792,0.33885,188.096
165.794,0.33885,188.096
165.795,0.33885,186.831
165.796,0.33885,186.831
165.798,0.33885,186.831
165.799,0.33885,186.831
165.8,0.33885,186.831
165.801,0.33885,186.831
165.801,0.33885,186.831
165.801,0.33885,186.831
165.803,0.33885,186.831
165.804,0.24062,186.831
165.805,0.24062,186.831
165.806,0.33885,186.831
165.807,0.33885,186.831
165.809,0.24062,186.831
165.81,0.24062,186.831
165.811,0.24062,186.831
165.812,0.24062,186.831
165.814,0.24062,186.831
165.815,0.24062,186.831
165.816,0.24062,186.831
165.818,0.24062,186.831
165.819,0.24062,186.831
165.82,0.24062,186.831
165.821,0.14239,186.831
165.822,0.14239,186.831
165.824,0.14239,186.831
165.825,0.14239,186.831
165.826,0.14239,186.831
165.827,0.14239,186.831
165.829,0.24062,186.831
165.83,0.24062,186.831
165.831,0.24062,186.831
165.833,0.24062,186.831
165.834,0.24062,186.831
165.835,0.24062,186.831
165.836,0.33885,186.831
165.837,0.33885,186.831
165.839,0.33885,186.831
165.84,0.33885,186.831
165.841,0.43708,186.831
165.842,0.43708,186.831
165.844,0.43708,186.831
165.845,0.43708,185.565
165.846,0.43708,185.565
165.848,0.43708,185.565
165.849,0.53531,185.565
165.85,0.53531,185.565
165.851,0.53531,185.565
165.851,0.53531,185.565
165.851,0.53531,185.565
165.852,0.53531,185.565
165.854,0.53531,185.565
165.855,0.53531,185.565
165.856,0.53531,185.565
165.857,0.53531,185.565
165.859,0.53531,185.565
165.86,0.53531,185.565
165.861,0.53531,185.565
165.863,0.53531,185.565
165.864,0.53531,185.565
165.865,0.53531,185.565
165.866,0.53531,185.565
165.867,0.53531,185.565
165.869,0.53531,185.565
165.87,0.53531,185.565
165.871,0.53531,185.565
165.872,0.53531,185.565
165.874,0.53531,185.565
165.875,0.53531,185.565
165.876,0.53531,185.565
165.878,0.53531,185.565
165.879,0.53531,185.565
165.88,0.53531,185.565
165.881,0.43708,185.565
165.883,0.43708,185.565
165.884,0.43708,185.565
165.885,0.43708,185.565
165.886,0.43708,185.565
165.887,0.43708,185.565
165.889,0.53531,185.565
165.89,0.53531,185.565
165.891,0.53531,185.565
165.893,0.53531,185.565
165.894,0.53531,185.565
165.895,0.53531,184.299
165.896,0.53531,184.299
165.898,0.53531,184.299
165.899,0.53531,184.299
165.9,0.53531,184.299
165.901,0.53531,184.299
165.901,0.53531,184.299
165.901,0.53531,184.299
165.902,0.53531,184.299
165.904,0.53531,184.299
165.905,0.53531,184.299
165.906,0.63354,184.299
165.908,0.63354,184.299
165.909,0.63354,184.299
165.91,0.63354,184.299
165.911,0.63354,184.299
165.913,0.63354,184.299
165.914,0.63354,184.299
165.915,0.63354,184.299
165.916,0.63354,184.299
165.917,0.63354,184.299
165.919,0.63354,184.299
165.92,0.63354,184.299
165.921,0.53531,184.299
165.923,0.53531,184.299
165.924,0.53531,184.299
165.925,0.53531,184.299
165.926,0.53531,184.299
165.928,0.53531,184.299
165.929,0.53531,184.299
165.93,0.53531,184.299
165.931,0.53531,184.299
165.932,0.53531,184.299
165.934,0.53531,184.299
165.935,0.53531,184.299
165.936,0.53531,184.299
165.938,0.53531,184.299
165.939,0.53531,184.299
165.94,0.53531,184.299
165.941,0.43708,184.299
165.943,0.43708,184.299
165.944,0.43708,184.299
165.945,0.43708,183.034
165.946,0.33885,183.034
165.947,0.33885,183.034
165.949,0.33885,183.034
165.95,0.33885,183.034
165.951,0.43708,183.034
165.951,0.43708,183.034
165.951,0.43708,183.034
165.952,0.43708,183.034
165.954,0.43708,183.034
165.955,0.43708,183.034
165.956,0.43708,183.034
165.958,0.43708,183.034
165.959,0.43708,183.034
165.96,0.43708,183.034
165.961,0.43708,183.034
165.962,0.43708,183.034
165.964,0.43708,183.034
165.965,0.43708,183.034
165.966,0.53531,183.034
165.967,0.53531,183.034
165.969,0.53531,183.034
165.97,0.53531,183.034
165.971,0.53531,183.034
165.973,0.53531,183.034
165.974,0.53531,183.034
165.975,0.53531,183.034
165.976,0.53531,183.034
165.977,0.53531,183.034
165.979,0.53531,183.034
165.98,0.53531,183.034
165.981,0.53531,183.034
165.982,0.53531,183.034
165.984,0.53531,183.034
165.985,0.53531,183.034
165.986,0.53531,183.034
165.988,0.53531,183.034
165.989,0.43708,183.034
165.99,0.43708,183.034
165.991,0.43708,183.034
165.992,0.43708,183.034
165.994,0.43708,183.034
165.995,0.43708,180.511
165.996,0.43708,180.511
165.997,0.43708,180.511
165.999,0.43708,180.511
166,0.43708,180.511
166.001,0.33885,180.511
166.001,0.33885,180.511
166.001,0.33885,180.511
166.003,0.33885,180.511
166.004,0.33885,180.511
166.005,0.33885,180.511
166.006,0.33885,180.511
166.008,0.33885,180.511
166.009,0.33885,180.511
166.01,0.33885,180.511
166.011,0.33885,180.511
166.012,0.33885,180.511
166.014,0.33885,180.511
166.015,0.33885,180.511
166.016,0.33885,180.511
166.018,0.33885,180.511
166.019,0.33885,180.511
166.02,0.33885,180.511
166.021,0.33885,180.511
166.023,0.33885,180.511
166.024,0.33885,180.511
166.025,0.33885,180.511
166.026,0.33885,180.511
166.027,0.33885,180.511
166.029,0.33885,180.511
166.03,0.33885,180.511
166.031,0.33885,180.511
166.033,0.33885,180.511
166.034,0.33885,180.511
166.035,0.33885,180.511
166.036,0.33885,180.511
166.038,0.33885,180.511
166.039,0.33885,180.511
166.04,0.33885,180.511
166.041,0.43708,180.511
166.042,0.43708,180.511
166.044,0.43708,180.511
166.045,0.43708,179.245
166.046,0.43708,179.245
166.048,0.43708,179.245
166.049,0.43708,179.245
166.05,0.43708,179.245
166.051,0.33885,179.245
166.051,0.33885,179.245
166.051,0.33885,179.245
166.053,0.33885,179.245
166.054,0.43708,179.245
166.055,0.43708,179.245
166.056,0.33885,179.245
166.057,0.33885,179.245
166.059,0.33885,179.245
166.06,0.33885,179.245
166.061,0.33885,179.245
166.062,0.33885,179.245
166.064,0.33885,179.245
166.065,0.33885,179.245
166.066,0.43708,179.245
166.068,0.43708,179.245
166.069,0.43708,179.245
166.07,0.43708,179.245
166.071,0.43708,179.245
166.072,0.43708,179.245
166.074,0.43708,179.245
166.075,0.43708,179.245
166.076,0.43708,179.245
166.077,0.43708,179.245
166.079,0.43708,179.245
166.08,0.43708,179.245
166.081,0.53531,179.245
166.083,0.53531,179.245
166.084,0.63354,179.245
166.085,0.63354,179.245
166.086,0.53531,179.245
166.087,0.53531,179.245
166.089,0.63354,179.245
166.09,0.63354,179.245
166.091,0.63354,179.245
166.092,0.63354,179.245
166.094,0.73177,179.245
166.095,0.73177,177.979
166.096,0.73177,177.979
166.098,0.73177,177.979
166.099,0.83,177.979
166.1,0.83,177.979
166.101,0.83,177.979
166.101,0.83,177.979
166.101,0.83,177.979
166.102,0.83,177.979
166.104,0.92823,177.979
166.105,0.92823,177.979
166.106,0.92823,177.979
166.107,0.92823,177.979
166.109,0.92823,177.979
166.11,0.92823,177.979
166.111,0.83,177.979
166.113,0.83,177.979
166.114,0.83,177.979
166.115,0.83,177.979
166.116,0.83,177.979
166.117,0.83,177.979
166.119,0.73177,177.979
166.12,0.73177,177.979
166.121,0.73177,177.979
166.122,0.73177,177.979
166.124,0.73177,177.979
166.125,0.73177,177.979
166.126,0.63354,177.979
166.128,0.63354,177.979
166.129,0.63354,177.979
166.13,0.63354,177.979
166.131,0.63354,177.979
166.133,0.63354,177.979
166.134,0.63354,177.979
166.135,0.63354,177.979
166.136,0.63354,177.979
166.137,0.63354,177.979
166.139,0.53531,177.979
166.14,0.53531,177.979
166.141,0.53531,177.979
166.143,0.53531,177.979
166.144,0.53531,177.979
166.145,0.53531,176.723
166.146,0.53531,176.723
166.148,0.53531,176.723
166.149,0.53531,176.723
166.15,0.53531,176.723
166.151,0.53531,176.723
166.151,0.53531,176.723
166.151,0.53531,176.723
166.152,0.53531,176.723
166.154,0.53531,176.723
166.155,0.53531,176.723
166.156,0.53531,176.723
166.158,0.53531,176.723
166.159,0.63354,176.723
166.16,0.63354,176.723
166.161,0.63354,176.723
166.163,0.63354,176.723
166.164,0.53531,176.723
166.165,0.53531,176.723
166.166,0.63354,176.723
166.167,0.63354,176.723
166.169,0.63354,176.723
166.17,0.63354,176.723
166.171,0.63354,176.723
166.173,0.63354,176.723
166.174,0.63354,176.723
166.175,0.63354,176.723
166.176,0.63354,176.723
166.178,0.63354,176.723
166.179,0.63354,176.723
166.18,0.63354,176.723
166.181,0.63354,176.723
166.182,0.63354,176.723
166.184,0.63354,176.723
166.185,0.63354,176.723
166.186,0.63354,176.723
166.188,0.63354,176.723
166.189,0.63354,176.723
166.19,0.63354,176.723
166.191,0.73177,176.723
166.193,0.73177,176.723
166.194,0.73177,176.723
166.195,0.73177,175.457
166.196,0.63354,175.457
166.197,0.63354,175.457
166.199,0.73177,175.457
166.2,0.73177,175.457
166.201,0.73177,175.457
166.201,0.73177,175.457
166.201,0.73177,175.457
166.202,0.73177,175.457
166.204,0.63354,175.457
166.205,0.63354,175.457
166.206,0.63354,175.457
166.208,0.63354,175.457
166.209,0.73177,175.457
166.21,0.73177,175.457
166.211,0.73177,175.457
166.212,0.73177,175.457
166.214,0.73177,175.457
166.215,0.73177,175.457
166.216,0.73177,175.457
166.217,0.73177,175.457
166.219,0.73177,175.457
166.22,0.73177,175.457
166.221,0.73177,175.457
166.223,0.73177,175.457
166.224,0.73177,175.457
166.225,0.73177,175.457
166.226,0.63354,175.457
166.227,0.63354,175.457
166.229,0.73177,175.457
166.23,0.73177,175.457
166.231,0.73177,175.457
166.232,0.73177,175.457
166.234,0.73177,175.457
166.235,0.73177,175.457
166.236,0.73177,175.457
166.238,0.73177,175.457
166.239,0.83,175.457
166.24,0.83,175.457
166.241,0.83,175.457
166.242,0.83,175.457
166.244,0.83,175.457
166.245,0.83,174.191
166.246,0.73177,174.191
166.247,0.73177,174.191
166.249,0.73177,174.191
166.25,0.73177,174.191
166.251,0.73177,174.191
166.251,0.73177,174.191
166.251,0.73177,174.191
166.253,0.73177,174.191
166.254,0.73177,174.191
166.255,0.73177,174.191
166.256,0.73177,174.191
166.258,0.73177,174.191
166.259,0.63354,174.191
166.26,0.63354,174.191
166.261,0.63354,174.191
166.262,0.63354,174.191
166.264,0.73177,174.191
166.265,0.73177,174.191
166.266,0.83,174.191
166.268,0.83,174.191
166.269,0.73177,174.191
166.27,0.73177,174.191
166.271,0.73177,174.191
166.273,0.73177,174.191
166.274,0.63354,174.191
166.275,0.63354,174.191
166.276,0.63354,174.191
166.277,0.63354,174.191
166.279,0.63354,174.191
166.28,0.63354,174.191
166.281,0.63354,174.191
166.283,0.63354,174.191
166.284,0.63354,174.191
166.285,0.63354,174.191
166.286,0.53531,174.191
166.288,0.53531,174.191
166.289,0.53531,174.191
166.29,0.53531,174.191
166.291,0.53531,174.191
166.292,0.53531,174.191
166.294,0.53531,174.191
166.295,0.53531,172.926
166.296,0.53531,172.926
166.298,0.53531,172.926
166.299,0.53531,172.926
166.3,0.53531,172.926
166.301,0.53531,172.926
166.301,0.53531,172.926
166.301,0.53531,172.926
166.303,0.53531,172.926
166.304,0.53531,172.926
166.305,0.53531,172.926
166.306,0.43708,172.926
166.307,0.43708,172.926
166.309,0.53531,172.926
166.31,0.53531,172.926
166.311,0.53531,172.926
166.312,0.53531,172.926
166.314,0.53531,172.926
166.315,0.53531,172.926
166.316,0.53531,172.926
166.318,0.53531,172.926
166.319,0.53531,172.926
166.32,0.53531,172.926
166.321,0.53531,172.926
166.322,0.53531,172.926
166.324,0.53531,172.926
166.325,0.53531,172.926
166.326,0.53531,172.926
166.327,0.53531,172.926
166.329,0.43708,172.926
166.33,0.43708,172.926
166.331,0.43708,172.926
166.333,0.43708,172.926
166.334,0.43708,172.926
166.335,0.43708,172.926
166.336,0.43708,172.926
166.337,0.43708,172.926
166.339,0.43708,172.926
166.34,0.43708,172.926
166.341,0.53531,172.926
166.342,0.53531,172.926
166.344,0.53531,172.926
166.345,0.53531,171.66
166.346,0.63354,171.66
166.348,0.63354,171.66
166.349,0.63354,171.66
166.35,0.63354,171.66
166.351,0.53531,171.66
166.351,0.53531,171.66
166.351,0.53531,171.66
166.352,0.53531,171.66
166.354,0.63354,171.66
166.355,0.63354,171.66
166.356,0.73177,171.66
166.357,0.73177,171.66
166.359,0.73177,171.66
166.36,0.73177,171.66
166.361,0.73177,171.66
166.363,0.73177,171.66
166.364,0.73177,171.66
166.365,0.73177,171.66
166.366,0.73177,171.66
166.367,0.73177,171.66
166.369,0.73177,171.66
166.37,0.73177,171.66
166.371,0.73177,171.66
166.372,0.73177,171.66
166.374,0.63354,171.66
166.375,0.63354,171.66
166.376,0.53531,171.66
166.378,0.53531,171.66
166.379,0.53531,171.66
166.38,0.53531,171.66
166.381,0.53531,171.66
166.383,0.53531,171.66
166.384,0.53531,171.66
166.385,0.53531,171.66
166.386,0.53531,171.66
166.387,0.53531,171.66
166.389,0.53531,171.66
166.39,0.53531,171.66
166.391,0.53531,171.66
166.393,0.53531,171.66
166.394,0.53531,171.66
166.395,0.53531,170.403
166.396,0.53531,170.403
166.398,0.53531,170.403
166.399,0.43708,170.403
166.4,0.43708,170.403
166.401,0.53531,170.403
166.401,0.53531,170.403
166.401,0.53531,170.403
166.402,0.53531,170.403
166.404,0.53531,170.403
166.405,0.53531,170.403
166.406,0.53531,170.403
166.408,0.53531,170.403
166.409,0.53531,170.403
166.41,0.53531,170.403
166.411,0.53531,170.403
166.413,0.53531,170.403
166.414,0.53531,170.403
166.415,0.53531,170.403
166.416,0.53531,170.403
166.417,0.53531,170.403
166.419,0.53531,170.403
166.42,0.53531,170.403
166.421,0.53531,170.403
166.423,0.53531,170.403
166.424,0.53531,170.403
166.425,0.53531,170.403
166.426,0.53531,170.403
166.428,0.53531,170.403
166.429,0.53531,170.403
166.43,0.53531,170.403
166.431,0.53531,170.403
166.432,0.53531,170.403
166.434,0.53531,170.403
166.435,0.53531,170.403
166.436,0.53531,170.403
166.438,0.53531,170.403
166.439,0.53531,170.403
166.44,0.53531,170.403
166.441,0.53531,170.403
166.443,0.53531,170.403
166.444,0.53531,170.403
166.445,0.53531,167.872
166.446,0.53531,167.872
166.447,0.53531,167.872
166.449,0.43708,167.872
166.45,0.43708,167.872
166.451,0.43708,167.872
166.451,0.43708,167.872
166.451,0.43708,167.872
166.452,0.43708,167.872
166.454,0.43708,167.872
166.455,0.43708,167.872
166.456,0.43708,167.872
166.458,0.43708,167.872
166.459,0.33885,167.872
166.46,0.33885,167.872
166.461,0.33885,167.872
166.462,0.33885,167.872
166.464,0.43708,167.872
166.465,0.43708,167.872
166.466,0.43708,167.872
166.467,0.43708,167.872
166.469,0.43708,167.872
166.47,0.43708,167.872
166.471,0.43708,167.872
166.473,0.43708,167.872
166.474,0.53531,167.872
166.475,0.53531,167.872
166.476,0.53531,167.872
166.477,0.53531,167.872
166.479,0.53531,167.872
166.48,0.53531,167.872
166.481,0.53531,167.872
166.482,0.53531,167.872
166.484,0.53531,167.872
166.485,0.53531,167.872
166.486,0.63354,167.872
166.488,0.63354,167.872
166.489,0.63354,167.872
166.49,0.63354,167.872
166.491,0.63354,167.872
166.492,0.63354,167.872
166.494,0.63354,167.872
166.495,0.63354,166.606
166.496,0.63354,166.606
166.497,0.63354,166.606
166.499,0.53531,166.606
166.5,0.53531,166.606
166.501,0.53531,166.606
166.501,0.53531,166.606
166.501,0.53531,166.606
166.503,0.53531,166.606
166.504,0.53531,166.606
166.505,0.53531,166.606
166.506,0.53531,166.606
166.508,0.53531,166.606
166.509,0.43708,166.606
166.51,0.43708,166.606
166.511,0.43708,166.606
166.512,0.43708,166.606
166.514,0.43708,166.606
166.515,0.43708,166.606
166.516,0.43708,166.606
166.518,0.43708,166.606
166.519,0.43708,166.606
166.52,0.43708,166.606
166.521,0.43708,166.606
166.523,0.43708,166.606
166.524,0.43708,166.606
166.525,0.43708,166.606
166.526,0.43708,166.606
166.527,0.43708,166.606
166.529,0.43708,166.606
166.53,0.43708,166.606
166.531,0.43708,166.606
166.533,0.43708,166.606
166.534,0.43708,166.606
166.535,0.43708,166.606
166.536,0.43708,166.606
166.538,0.43708,166.606
166.539,0.43708,166.606
166.54,0.43708,166.606
166.541,0.43708,166.606
166.542,0.43708,166.606
166.544,0.43708,166.606
166.545,0.43708,165.349
166.546,0.53531,165.349
166.548,0.53531,165.349
166.549,0.53531,165.349
166.55,0.53531,165.349
166.551,0.53531,165.349
166.551,0.53531,165.349
166.551,0.53531,165.349
166.553,0.53531,165.349
166.554,0.43708,165.349
166.555,0.43708,165.349
166.556,0.43708,165.349
166.557,0.43708,165.349
166.559,0.43708,165.349
166.56,0.43708,165.349
166.561,0.53531,165.349
166.562,0.53531,165.349
166.564,0.43708,165.349
166.565,0.43708,165.349
166.566,0.43708,165.349
166.568,0.43708,165.349
166.569,0.43708,165.349
166.57,0.43708,165.349
166.571,0.43708,165.349
166.572,0.43708,165.349
166.574,0.33885,165.349
166.575,0.33885,165.349
166.576,0.33885,165.349
166.577,0.33885,165.349
166.579,0.33885,165.349
166.58,0.33885,165.349
166.581,0.33885,165.349
166.583,0.33885,165.349
166.584,0.33885,165.349
166.585,0.33885,165.349
166.586,0.33885,165.349
166.587,0.33885,165.349
166.589,0.33885,165.349
166.59,0.33885,165.349
166.591,0.33885,165.349
166.592,0.33885,165.349
166.594,0.33885,165.349
166.595,0.33885,164.083
166.596,0.33885,164.083
166.598,0.33885,164.083
166.599,0.33885,164.083
166.6,0.33885,164.083
166.601,0.33885,164.083
166.601,0.33885,164.083
166.601,0.33885,164.083
166.602,0.33885,164.083
166.604,0.33885,164.083
166.605,0.33885,164.083
166.606,0.33885,164.083
166.607,0.33885,164.083
166.609,0.33885,164.083
166.61,0.33885,164.083
166.611,0.33885,164.083
166.613,0.33885,164.083
166.614,0.43708,164.083
166.615,0.43708,164.083
166.616,0.43708,164.083
166.617,0.43708,164.083
166.619,0.43708,164.083
166.62,0.43708,164.083
166.621,0.53531,164.083
166.622,0.53531,164.083
166.624,0.53531,164.083
166.625,0.53531,164.083
166.626,0.53531,164.083
166.628,0.53531,164.083
166.629,0.53531,164.083
166.63,0.53531,164.083
166.631,0.53531,164.083
166.633,0.53531,164.083
166.634,0.53531,164.083
166.635,0.53531,164.083
166.636,0.53531,164.083
166.637,0.53531,164.083
166.639,0.43708,164.083
166.64,0.43708,164.083
166.641,0.53531,164.083
166.643,0.53531,164.083
166.644,0.53531,164.083
166.645,0.53531,162.817
166.646,0.53531,162.817
166.648,0.53531,162.817
166.649,0.43708,162.817
166.65,0.43708,162.817
166.651,0.43708,162.817
166.651,0.43708,162.817
166.651,0.43708,162.817
166.652,0.43708,162.817
166.654,0.53531,162.817
166.655,0.53531,162.817
166.656,0.53531,162.817
166.658,0.53531,162.817
166.659,0.53531,162.817
166.66,0.53531,162.817
166.661,0.63354,162.817
166.663,0.63354,162.817
166.664,0.63354,162.817
166.665,0.63354,162.817
166.666,0.63354,162.817
166.667,0.63354,162.817
166.669,0.63354,162.817
166.67,0.63354,162.817
166.671,0.63354,162.817
166.673,0.63354,162.817
166.674,0.63354,162.817
166.675,0.63354,162.817
166.676,0.63354,162.817
166.678,0.63354,162.817
166.679,0.63354,162.817
166.68,0.63354,162.817
166.681,0.63354,162.817
166.682,0.63354,162.817
166.684,0.63354,162.817
166.685,0.63354,162.817
166.686,0.63354,162.817
166.688,0.63354,162.817
166.689,0.53531,162.817
166.69,0.53531,162.817
166.691,0.53531,162.817
166.693,0.53531,162.817
166.694,0.53531,162.817
166.695,0.53531,161.552
166.696,0.53531,161.552
166.697,0.53531,161.552
166.699,0.53531,161.552
166.7,0.53531,161.552
166.701,0.53531,161.552
166.701,0.53531,161.552
166.701,0.53531,161.552
166.702,0.53531,161.552
166.704,0.53531,161.552
166.705,0.53531,161.552
166.706,0.63354,161.552
166.708,0.63354,161.552
166.709,0.63354,161.552
166.71,0.63354,161.552
166.711,0.73177,161.552
166.712,0.73177,161.552
166.714,0.73177,161.552
166.715,0.73177,161.552
166.716,0.83,161.552
166.717,0.83,161.552
166.719,0.83,161.552
166.72,0.83,161.552
166.721,0.83,161.552
166.723,0.83,161.552
166.724,0.73177,161.552
166.725,0.73177,161.552
166.726,0.83,161.552
166.727,0.83,161.552
166.729,0.73177,161.552
166.73,0.73177,161.552
166.731,0.73177,161.552
166.732,0.73177,161.552
166.734,0.73177,161.552
166.735,0.73177,161.552
166.736,0.83,161.552
166.738,0.83,161.552
166.739,0.73177,161.552
166.74,0.73177,161.552
166.741,0.73177,161.552
166.742,0.73177,161.552
166.744,0.73177,161.552
166.745,0.73177,160.295
166.746,0.63354,160.295
166.747,0.63354,160.295
166.749,0.63354,160.295
166.75,0.63354,160.295
166.751,0.53531,160.295
166.751,0.53531,160.295
166.751,0.53531,160.295
166.753,0.53531,160.295
166.754,0.63354,160.295
166.755,0.63354,160.295
166.756,0.53531,160.295
166.758,0.53531,160.295
166.759,0.53531,160.295
166.76,0.53531,160.295
166.761,0.53531,160.295
166.762,0.53531,160.295
166.764,0.53531,160.295
166.765,0.53531,160.295
166.766,0.53531,160.295
166.768,0.53531,160.295
166.769,0.63354,160.295
166.77,0.63354,160.295
166.771,0.63354,160.295
166.773,0.63354,160.295
166.774,0.53531,160.295
166.775,0.53531,160.295
166.776,0.63354,160.295
166.777,0.63354,160.295
166.779,0.63354,160.295
166.78,0.63354,160.295
166.781,0.53531,160.295
166.783,0.53531,160.295
166.784,0.63354,160.295
166.785,0.63354,160.295
166.786,0.63354,160.295
166.788,0.63354,160.295
166.789,0.63354,160.295
166.79,0.63354,160.295
166.791,0.63354,160.295
166.792,0.63354,160.295
166.794,0.73177,160.295
166.795,0.73177,159.029
166.796,0.73177,159.029
166.798,0.73177,159.029
166.799,0.63354,159.029
166.8,0.63354,159.029
166.801,0.63354,159.029
166.801,0.63354,159.029
166.801,0.63354,159.029
166.803,0.63354,159.029
166.804,0.63354,159.029
166.805,0.63354,159.029
166.806,0.53531,159.029
166.807,0.53531,159.029
166.809,0.53531,159.029
166.81,0.53531,159.029
166.811,0.53531,159.029
166.812,0.53531,159.029
166.814,0.53531,159.029
166.815,0.53531,159.029
166.816,0.53531,159.029
166.818,0.53531,159.029
166.819,0.53531,159.029
166.82,0.53531,159.029
166.821,0.53531,159.029
166.822,0.53531,159.029
166.824,0.53531,159.029
166.825,0.53531,159.029
166.826,0.63354,159.029
166.827,0.63354,159.029
166.829,0.53531,159.029
166.83,0.53531,159.029
166.831,0.63354,159.029
166.833,0.63354,159.029
166.834,0.63354,159.029
166.835,0.63354,159.029
166.836,0.63354,159.029
166.837,0.63354,159.029
166.839,0.63354,159.029
166.84,0.63354,159.029
166.841,0.53531,159.029
166.842,0.53531,159.029
166.844,0.63354,159.029
166.845,0.63354,157.764
166.846,0.63354,157.764
166.848,0.63354,157.764
166.849,0.63354,157.764
166.85,0.63354,157.764
166.851,0.63354,157.764
166.851,0.63354,157.764
166.851,0.63354,157.764
166.852,0.63354,157.764
166.854,0.73177,157.764
166.855,0.73177,157.764
166.856,0.63354,157.764
166.857,0.63354,157.764
166.859,0.73177,157.764
166.86,0.73177,157.764
166.861,0.73177,157.764
166.863,0.73177,157.764
166.864,0.73177,157.764
166.865,0.73177,157.764
166.866,0.73177,157.764
166.867,0.73177,157.764
166.869,0.73177,157.764
166.87,0.73177,157.764
166.871,0.73177,157.764
166.872,0.73177,157.764
166.874,0.73177,157.764
166.875,0.73177,157.764
166.876,0.73177,157.764
166.878,0.73177,157.764
166.879,0.73177,157.764
166.88,0.73177,157.764
166.881,0.63354,157.764
166.883,0.63354,157.764
166.884,0.63354,157.764
166.885,0.63354,157.764
166.886,0.63354,157.764
166.887,0.63354,157.764
166.889,0.63354,157.764
166.89,0.63354,157.764
166.891,0.63354,157.764
166.893,0.63354,157.764
166.894,0.63354,157.764
166.895,0.63354,156.507
166.896,0.63354,156.507
166.898,0.63354,156.507
166.899,0.63354,156.507
166.9,0.63354,156.507
166.901,0.63354,156.507
166.901,0.63354,156.507
166.901,0.63354,156.507
166.902,0.63354,156.507
166.904,0.73177,156.507
166.905,0.73177,156.507
166.906,0.63354,156.507
166.908,0.63354,156.507
166.909,0.63354,156.507
166.91,0.63354,156.507
166.911,0.63354,156.507
166.913,0.63354,156.507
166.914,0.63354,156.507
166.915,0.63354,156.507
166.916,0.63354,156.507
166.917,0.63354,156.507
166.919,0.73177,156.507
166.92,0.73177,156.507
166.921,0.73177,156.507
166.923,0.73177,156.507
166.924,0.73177,156.507
166.925,0.73177,156.507
166.926,0.73177,156.507
166.928,0.73177,156.507
166.929,0.73177,156.507
166.93,0.73177,156.507
166.931,0.73177,156.507
166.932,0.73177,156.507
166.934,0.73177,156.507
166.935,0.73177,156.507
166.936,0.73177,156.507
166.938,0.73177,156.507
166.939,0.73177,156.507
166.94,0.73177,156.507
166.941,0.83,156.507
166.943,0.83,156.507
166.944,0.83,156.507
166.945,0.83,153.975
166.946,0.83,153.975
166.947,0.83,153.975
166.949,0.83,153.975
166.95,0.83,153.975
166.951,0.83,153.975
166.951,0.83,153.975
166.951,0.83,153.975
166.952,0.83,153.975
166.954,0.92823,153.975
166.955,0.92823,153.975
166.956,0.92823,153.975
166.958,0.92823,153.975
166.959,0.83,153.975
166.96,0.83,153.975
166.961,0.92823,153.975
166.962,0.92823,153.975
166.964,0.83,153.975
166.965,0.83,153.975
166.966,0.92823,153.975
166.967,0.92823,153.975
166.969,0.83,153.975
166.97,0.83,153.975
166.971,0.83,153.975
166.973,0.83,153.975
166.974,0.83,153.975
166.975,0.83,153.975
166.976,0.83,153.975
166.977,0.83,153.975
166.979,0.83,153.975
166.98,0.83,153.975
166.981,0.83,153.975
166.982,0.83,153.975
166.984,0.73177,153.975
166.985,0.73177,153.975
166.986,0.63354,153.975
166.988,0.63354,153.975
166.989,0.73177,153.975
166.99,0.73177,153.975
166.991,0.73177,153.975
166.992,0.73177,153.975
166.994,0.73177,153.975
166.995,0.73177,152.718
